都 10
斗 4
读 3
豆 1
抖 1
窦 1
兜 1
陡 1
逗 1
蚪 1
痘 1
脰 1
饾 1
艔 1
蔸 1
荳 1
餖 1
篼 1
竇 1
閗 1
酘 1
郖 1
鋀 1
闘 1
